"genre","duration","loudness"
"classic pop and rock",450.66404,-9.73
"classic pop and rock",174.54975,-8.897
"classic pop and rock",292.28363,-7.295
"classic pop and rock",236.93016,-7.642
"classic pop and rock",215.58812,-7.464
"classic pop and rock",244.24444,-8.199
"classic pop and rock",366.57587,-10.449
"classic pop and rock",238.94159,-6.799
"classic pop and rock",242.25914,-8.869
"classic pop and rock",239.15057,-7.592
"classic pop and rock",233.7171,-7.642
"classic pop and rock",176.97914,-6.951
"classic pop and rock",270.18404,-7.584
"classic pop and rock",199.26159,-7.719
"classic pop and rock",202.57914,-8.921
"classic pop and rock",186.48771,-8.458
"classic pop and rock",187.37587,-12.802
"classic pop and rock",185.70404,-9.015
"classic pop and rock",358.84363,-8.604
"classic pop and rock",341.34159,-8.106
"classic pop and rock",289.4624,-7.55
"classic pop and rock",221.02159,-6.755
"classic pop and rock",281.7824,-7.199
"classic pop and rock",279.562,-8.751
"classic pop and rock",511.42485,-7.475
"classic pop and rock",365.42649,-13.184
"classic pop and rock",255.16363,-3.889
"classic pop and rock",250.69669,-7.513
"classic pop and rock",251.19302,-7.187
"classic pop and rock",247.03955,-9.227
"classic pop and rock",298.60526,-18.27
"classic pop and rock",164.75383,-21.425
"classic pop and rock",193.802,-10.217
"classic pop and rock",160.10404,-11.503
"classic pop and rock",134.00771,-12.067
"classic pop and rock",163.21261,-17.282
"classic pop and rock",244.50567,-15.746
"classic pop and rock",168.77669,-16.505
"classic pop and rock",139.41506,-20.24
"classic pop and rock",178.46812,-17.895
"classic pop and rock",202.60526,-17.682
"classic pop and rock",255.52934,-10.71
"classic pop and rock",111.46404,-18.493
"classic pop and rock",162.35057,-21.711
"classic pop and rock",316.9171,-21.005
"classic pop and rock",245.49832,-22.481
"classic pop and rock",199.33995,-21.457
"classic pop and rock",262.68689,-26.707
"classic pop and rock",348.57751,-35.676
"classic pop and rock",336.27383,-28.878
"classic pop and rock",290.84689,-14.008
"classic pop and rock",297.37751,-15.759
"classic pop and rock",196.77995,-13.246
"classic pop and rock",247.17016,-22.086
"classic pop and rock",249.18159,-17.337
"classic pop and rock",235.83302,-24.043
"classic pop and rock",177.81506,-16.967
"classic pop and rock",267.51955,-17.457
"classic pop and rock",227.18649,-17.616
"classic pop and rock",278.07302,-20.281
"classic pop and rock",144.66567,-7.169
"classic pop and rock",145.47546,-5.024
"classic pop and rock",122.51383,-5.128
"classic pop and rock",145.76281,-6.833
"classic pop and rock",118.59546,-10.397
"classic pop and rock",118.96118,-6.928
"classic pop and rock",567.562,-8.665
"classic pop and rock",571.97669,-7.738
"classic pop and rock",356.41424,-17.638
"classic pop and rock",362.05669,-15.832
"classic pop and rock",265.09016,-13.08
"classic pop and rock",267.91138,-16.294
"classic pop and rock",234.78812,-15.015
"classic pop and rock",237.92281,-15.011
"classic pop and rock",236.19873,-6.24
"classic pop and rock",384.9922,-15.8
"classic pop and rock",299.49342,-12.5
"classic pop and rock",266.9971,-16.142
"classic pop and rock",378.74893,-17.773
"classic pop and rock",260.98893,-14.828
"classic pop and rock",140.25098,-17.385
"classic pop and rock",255.05914,-4.259
"classic pop and rock",487.73179,-6.961
"classic pop and rock",249.41669,-10.698
"classic pop and rock",238.8371,-13.736
"classic pop and rock",245.52444,-10.428
"classic pop and rock",233.7171,-15.014
"classic pop and rock",417.61914,-12.923
"classic pop and rock",238.78485,-9.954
"classic pop and rock",211.85261,-4.747
"classic pop and rock",283.68934,-10.106
"classic pop and rock",281.75628,-9.611
"classic pop and rock",230.81751,-7.015
"classic pop and rock",247.17016,-6.069
"classic pop and rock",299.96363,-4.83
"classic pop and rock",222.09261,-6.348
"classic pop and rock",206.15791,-8.113
"classic pop and rock",499.90485,-9.307
"classic pop and rock",357.01506,-6.801
"classic pop and rock",198.86975,-6.675
"classic pop and rock",244.76689,-7.833
"classic pop and rock",256.44363,-7.327
"classic pop and rock",197.45914,-8.281
"classic pop and rock",322.61179,-6.927
"classic pop and rock",346.74893,-6.932
"classic pop and rock",194.95138,-8.685
"classic pop and rock",259.86567,-10.66
"classic pop and rock",212.11383,-7.309
"classic pop and rock",331.38893,-7.343
"classic pop and rock",313.91302,-8.085
"classic pop and rock",236.90404,-8.887
"classic pop and rock",297.79546,-8.798
"classic pop and rock",291.05587,-10.465
"classic pop and rock",285.1522,-7.767
"classic pop and rock",393.16853,-10.183
"classic pop and rock",341.62893,-10.679
"classic pop and rock",327.44444,-12.282
"classic pop and rock",281.33832,-11.102
"classic pop and rock",294.60853,-10.177
"classic pop and rock",428.35546,-4.716
"classic pop and rock",242.36363,-8.262
"classic pop and rock",288.26077,-9.701
"classic pop and rock",193.61914,-6.687
"classic pop and rock",215.06567,-9.494
"classic pop and rock",213.2371,-11.083
"classic pop and rock",232.98567,-7.775
"classic pop and rock",264.30649,-7.68
"classic pop and rock",235.02322,-7.621
"classic pop and rock",291.00363,-7.493
"classic pop and rock",150.85669,-7.352
"classic pop and rock",200.9073,-12.237
"classic pop and rock",183.2224,-12.271
"classic pop and rock",256.54812,-8.983
"classic pop and rock",183.40526,-7.884
"classic pop and rock",222.77179,-9.166
"classic pop and rock",160.33914,-8.864
"classic pop and rock",287.52934,-9.827
"classic pop and rock",244.00934,-9.077
"classic pop and rock",303.59465,-8.041
"classic pop and rock",273.99791,-17.904
"classic pop and rock",244.63628,-9.569
"classic pop and rock",269.00853,-10.935
"classic pop and rock",198.94812,-9.655
"classic pop and rock",279.19628,-11.725
"classic pop and rock",274.49424,-8.432
"classic pop and rock",178.6771,-9.681
"classic pop and rock",231.8624,-8.355
"classic pop and rock",252.1073,-8.009
"classic pop and rock",315.68934,-11.391
"classic pop and rock",310.56934,-5.801
"classic pop and rock",326.94812,-3.969
"classic pop and rock",896.83546,-9.786
"classic pop and rock",687.20281,-8.838
"classic pop and rock",300.06812,-10.114
"classic pop and rock",414.45832,-9.785
"classic pop and rock",253.962,-9.311
"classic pop and rock",215.35302,-7.53
"classic pop and rock",257.74975,-10.004
"classic pop and rock",241.44934,-13.226
"classic pop and rock",313.33832,-14.812
"classic pop and rock",240.53506,-12.318
"classic pop and rock",359.26159,-14.152
"classic pop and rock",203.17995,-10.525
"classic pop and rock",261.14567,-16.233
"classic pop and rock",251.92444,-9.798
"classic pop and rock",267.02322,-13.714
"classic pop and rock",375.03955,-14.747
"classic pop and rock",218.5922,-12.866
"classic pop and rock",303.49016,-14.188
"classic pop and rock",221.49179,-12.141
"classic pop and rock",220.00281,-7.939
"classic pop and rock",230.24281,-14.595
"classic pop and rock",235.75465,-11.816
"classic pop and rock",207.98649,-15.865
"classic pop and rock",242.20689,-17.264
"classic pop and rock",268.43383,-9.711
"classic pop and rock",287.65995,-10.229
"classic pop and rock",236.09424,-10.05
"classic pop and rock",263.00036,-9.778
"classic pop and rock",257.2273,-13.357
"classic pop and rock",397.16526,-11.781
"classic pop and rock",348.57751,-17.592
"classic pop and rock",447.79057,-9.109
"classic pop and rock",216.86812,-12.804
"classic pop and rock",213.73342,-6.971
"classic pop and rock",287.65995,-15.24
"classic pop and rock",255.18975,-11.966
"classic pop and rock",242.12853,-14.769
"classic pop and rock",217.18159,-14.357
"classic pop and rock",246.7522,-14.837
"classic pop and rock",288.20853,-17.146
"classic pop and rock",257.41016,-12.557
"classic pop and rock",302.34077,-12.27
"classic pop and rock",317.70077,-11.239
"classic pop and rock",252.96934,-6.775
"classic pop and rock",260.41424,-9.458
"classic pop and rock",304.16934,-13.773
"classic pop and rock",239.72526,-12.3
"classic pop and rock",247.11791,-17.991
"classic pop and rock",250.09587,-16.913
"classic pop and rock",182.25587,-12.435
"classic pop and rock",309.4722,-14.46
"classic pop and rock",197.95546,-14.471
"classic pop and rock",247.43138,-6.964
"classic pop and rock",473.18159,-12.78
"classic pop and rock",193.04444,-13.018
"classic pop and rock",204.19873,-12.986
"classic pop and rock",260.15302,-13.156
"classic pop and rock",247.24853,-10.625
"classic pop and rock",325.95546,-11.247
"classic pop and rock",219.37587,-11.17
"classic pop and rock",289.04444,-11.92
"classic pop and rock",264.28036,-8.801
"classic pop and rock",215.66649,-8.967
"classic pop and rock",300.64281,-8.605
"classic pop and rock",287.60771,-11.723
"classic pop and rock",237.63546,-9.981
"classic pop and rock",190.69342,-15.373
"classic pop and rock",367.22893,-17.402
"classic pop and rock",160.70485,-17.032
"classic pop and rock",294.50404,-13.066
"classic pop and rock",205.68771,-13.877
"classic pop and rock",207.33342,-14.458
"classic pop and rock",201.76934,-15.957
"classic pop and rock",334.31465,-12.763
"classic pop and rock",252.47302,-12.964
"classic pop and rock",269.26975,-14.62
"classic pop and rock",185.5473,-19.633
"classic pop and rock",228.12689,-17.059
"classic pop and rock",208.69179,-15.867
"classic pop and rock",199.70567,-18.366
"classic pop and rock",167.3922,-16.129
"classic pop and rock",253.43955,-11.78
"classic pop and rock",290.08934,-12.083
"classic pop and rock",249.88689,-14.747
"classic pop and rock",335.64689,-9.102
"classic pop and rock",288.28689,-11.07
"classic pop and rock",258.16771,-13.529
"classic pop and rock",282.14812,-11.803
"classic pop and rock",239.98649,-12.173
"classic pop and rock",243.64363,-11.786
"classic pop and rock",222.92853,-10.267
"classic pop and rock",228.17914,-9.485
"classic pop and rock",254.64118,-9.781
"classic pop and rock",177.21424,-10.611
"classic pop and rock",169.29914,-8.823
"classic pop and rock",165.0673,-14.183
"classic pop and rock",208.95302,-13.194
"classic pop and rock",297.63873,-12.028
"classic pop and rock",194.66404,-12.183
"classic pop and rock",214.15138,-10.344
"classic pop and rock",215.7971,-14.181
"classic pop and rock",250.53995,-13.305
"classic pop and rock",239.38567,-12.481
"classic pop and rock",160.26077,-13.877
"classic pop and rock",212.29669,-10.123
"classic pop and rock",336.45669,-10.832
"classic pop and rock",212.79302,-10.606
"classic pop and rock",267.28444,-9.372
"classic pop and rock",255.81669,-8.989
"classic pop and rock",182.41261,-8.935
"classic pop and rock",206.49751,-9.862
"classic pop and rock",207.85587,-8.053
"classic pop and rock",240.87465,-8.896
"classic pop and rock",355.18649,-8.01
"classic pop and rock",239.67302,-14.47
"classic pop and rock",217.93914,-14.241
"classic pop and rock",246.96118,-12.703
"classic pop and rock",249.44281,-13.551
"classic pop and rock",253.80526,-13.737
"classic pop and rock",259.83955,-14.299
"classic pop and rock",231.49669,-12.005
"classic pop and rock",231.57506,-11.96
"classic pop and rock",232.48934,-11.846
"classic pop and rock",225.27955,-12.421
"classic pop and rock",247.71873,-8.194
"classic pop and rock",205.63546,-15.092
"classic pop and rock",169.7171,-16.714
"classic pop and rock",210.62485,-15.488
"classic pop and rock",250.85342,-12.368
"classic pop and rock",250.5922,-12.913
"classic pop and rock",245.83791,-13.252
"classic pop and rock",260.38812,-12.107
"classic pop and rock",269.87057,-15.696
"classic pop and rock",269.19138,-14.737
"classic pop and rock",311.53587,-12.538
"classic pop and rock",343.45751,-13.985
"classic pop and rock",347.45424,-13.603
"classic pop and rock",644.88444,-15.072
"classic pop and rock",291.70893,-16.206
"classic pop and rock",474.04363,-14.225
"classic pop and rock",349.64853,-14.492
"classic pop and rock",146.88608,-13.615
"classic pop and rock",189.09995,-11.238
"classic pop and rock",167.65342,-11.805
"classic pop and rock",193.802,-11.005
"classic pop and rock",156.13342,-14.393
"classic pop and rock",204.042,-12.163
"classic pop and rock",358.47791,-10.323
"classic pop and rock",238.70649,-15.446
"classic pop and rock",182.09914,-14.583
"classic pop and rock",227.7873,-13.626
"classic pop and rock",405.21098,-15.46
"classic pop and rock",223.26812,-13.468
"classic pop and rock",184.11057,-8.345
"classic pop and rock",190.82404,-11.346
"classic pop and rock",205.322,-21.642
"classic pop and rock",323.63057,-8.87
"classic pop and rock",235.2322,-18.149
"classic pop and rock",342.93506,-9.077
"classic pop and rock",235.57179,-8.903
"classic pop and rock",289.802,-10.048
"classic pop and rock",337.42322,-13.189
"classic pop and rock",241.97179,-9.417
"classic pop and rock",178.02404,-9.804
"classic pop and rock",148.50567,-13.566
"classic pop and rock",198.94812,-11.408
"classic pop and rock",181.18485,-18.999
"classic pop and rock",498.28526,-10.062
"classic pop and rock",221.85751,-10.106
"classic pop and rock",308.29669,-9.008
"classic pop and rock",165.3024,-14.439
"classic pop and rock",96.10404,-15.83
"classic pop and rock",122.43546,-15.492
"classic pop and rock",145.91955,-15.035
"classic pop and rock",48.95302,-11.421
"classic pop and rock",1.07057,-17.489
"classic pop and rock",69.11955,-13.87
"classic pop and rock",30.9024,-13.973
"classic pop and rock",0.80934,-22.162
"classic pop and rock",39.60118,-15.704
"classic pop and rock",28.26404,-26.586
"classic pop and rock",161.82812,-14.878
"classic pop and rock",445.67465,-14.703
"classic pop and rock",263.44444,-8.393
"classic pop and rock",306.93832,-8.329
"classic pop and rock",223.79057,-13.835
"classic pop and rock",271.85587,-12.445
"classic pop and rock",268.87791,-10.69
"classic pop and rock",314.20036,-10.072
"classic pop and rock",260.75383,-11.617
"classic pop and rock",292.57098,-9.664
"classic pop and rock",302.8371,-14.356
"classic pop and rock",260.44036,-8.951
"classic pop and rock",249.88689,-12.396
"classic pop and rock",187.45424,-14.814
"classic pop and rock",341.75955,-15.331
"classic pop and rock",183.74485,-11.913
"classic pop and rock",252.76036,-15.716
"classic pop and rock",118.36036,-21.811
"classic pop and rock",477.54404,-15.294
"classic pop and rock",318.51057,-17.65
"classic pop and rock",261.48526,-12.896
"classic pop and rock",202.91873,-9.442
"classic pop and rock",203.93751,-5.678
"classic pop and rock",205.16526,-12.937
"classic pop and rock",273.50159,-11.843
"classic pop and rock",210.78159,-14.628
"classic pop and rock",205.24363,-8.815
"classic pop and rock",264.35873,-10.441
"classic pop and rock",191.00689,-12.013
"classic pop and rock",206.52363,-9.254
"classic pop and rock",204.32934,-8.731
"classic pop and rock",225.74975,-9.568
"classic pop and rock",203.31057,-8.058
"classic pop and rock",627.93098,-8.958
"classic pop and rock",240.74404,-8.374
"classic pop and rock",240.37832,-4.689
"classic pop and rock",201.7171,-5.551
"classic pop and rock",173.66159,-6.463
"classic pop and rock",137.76934,-7.989
"classic pop and rock",203.4673,-7.693
"classic pop and rock",205.322,-6.921
"classic pop and rock",210.36363,-8.35
"classic pop and rock",243.98322,-6.685
"classic pop and rock",232.38485,-9.587
"classic pop and rock",200.93342,-11.248
"classic pop and rock",239.3073,-8.464
"classic pop and rock",211.06893,-10.693
"classic pop and rock",249.83465,-10.718
"classic pop and rock",212.63628,-10.004
"classic pop and rock",208.1171,-12.072
"classic pop and rock",196.46649,-11.812
